tweet_id,favorites,retweets,user_followers,user_favourites,date_time
675522403582218240,1079,302,7415096,139459,2015-12-12 03:47:46
675531475945709568,1224,408,7415096,139459,2015-12-12 04:23:49
675534494439489536,1880,440,7415096,139459,2015-12-12 04:35:48
675706639471788032,670,103,7415096,139459,2015-12-12 15:59:51
675707330206547968,2060,735,7415096,139459,2015-12-12 16:02:36
675710890956750848,1960,874,7415096,139459,2015-12-12 16:16:45
675740360753160193,1211,366,7415096,139459,2015-12-12 18:13:51
675781562965868544,1683,502,7415096,139459,2015-12-12 20:57:34
675798442703122432,10631,3580,7415096,139459,2015-12-12 22:04:39
675820929667219457,1091,244,7415096,139459,2015-12-12 23:34:00
675822767435051008,1583,566,7415096,139459,2015-12-12 23:41:18
675845657354215424,2372,943,7415096,139459,2015-12-13 01:12:15
675853064436391936,2784,1373,7415096,139459,2015-12-13 01:41:41
675870721063669760,1705,604,7415096,139459,2015-12-13 02:51:51
675878199931371520,4342,1479,7415096,139459,2015-12-13 03:21:34
675888385639251968,2470,1018,7415096,139459,2015-12-13 04:02:03
675891555769696257,2219,925,7415096,139459,2015-12-13 04:14:39
675898130735476737,1701,605,7415096,139459,2015-12-13 04:40:46
676089483918516224,1371,454,7415096,139459,2015-12-13 17:21:08
676098748976615425,3128,1527,7415096,139459,2015-12-13 17:57:57
676101918813499392,2923,1227,7415096,139459,2015-12-13 18:10:33
676146341966438401,1995,708,7415096,139459,2015-12-13 21:07:04
676191832485810177,2369,1089,7415096,139459,2015-12-14 00:07:50
676215927814406144,1807,622,7415096,139459,2015-12-14 01:43:35
676219687039057920,77875,32880,7415096,139459,2015-12-14 01:58:31
676237365392908289,1274,312,7415096,139459,2015-12-14 03:08:46
676263575653122048,2163,581,7415096,139459,2015-12-14 04:52:55
676430933382295552,1456,364,7415096,139459,2015-12-14 15:57:56
676440007570247681,1793,706,7415096,139459,2015-12-14 16:34:00
676470639084101634,12087,4955,7415096,139459,2015-12-14 18:35:43
676496375194980353,1582,567,7415096,139459,2015-12-14 20:17:59
676533798876651520,1958,594,7415096,139459,2015-12-14 22:46:41
676575501977128964,2701,1192,7415096,139459,2015-12-15 01:32:24
676582956622721024,1258,298,7415096,139459,2015-12-15 02:02:01
676588346097852417,2437,847,7415096,139459,2015-12-15 02:23:26
676603393314578432,1222,413,7415096,139459,2015-12-15 03:23:14
676606785097199616,1964,466,7415096,139459,2015-12-15 03:36:42
676613908052996102,1140,207,7415096,139459,2015-12-15 04:05:01
676617503762681856,3019,1047,7415096,139459,2015-12-15 04:19:18
676776431406465024,5204,2134,7415096,139459,2015-12-15 14:50:49
676811746707918848,1475,450,7415096,139459,2015-12-15 17:11:09
676819651066732545,1877,705,7415096,139459,2015-12-15 17:42:34
676821958043033607,24046,16614,7415096,139459,2015-12-15 17:51:44
676864501615042560,2198,757,7415096,139459,2015-12-15 20:40:47
676897532954456065,2354,768,7415096,139459,2015-12-15 22:52:02
676936541936185344,13241,5225,7415096,139459,2015-12-16 01:27:03
676942428000112642,2162,808,7415096,139459,2015-12-16 01:50:26
676946864479084545,1779,404,7415096,139459,2015-12-16 02:08:04
676948236477857792,2270,927,7415096,139459,2015-12-16 02:13:31
676949632774234114,1359,422,7415096,139459,2015-12-16 02:19:04
676957860086095872,2307,859,7415096,139459,2015-12-16 02:51:45
676975532580409345,2894,1139,7415096,139459,2015-12-16 04:01:59
677187300187611136,2852,985,7415096,139459,2015-12-16 18:03:28
677228873407442944,3699,1742,7415096,139459,2015-12-16 20:48:40
677269281705472000,2084,751,7415096,139459,2015-12-16 23:29:14
677301033169788928,1299,436,7415096,139459,2015-12-17 01:35:24
677314812125323265,1719,571,7415096,139459,2015-12-17 02:30:09
677328882937298944,3792,1593,7415096,139459,2015-12-17 03:26:04
677331501395156992,1140,253,7415096,139459,2015-12-17 03:36:28
677334615166730240,1420,314,7415097,139459,2015-12-17 03:48:51
677530072887205888,1121,242,7415097,139459,2015-12-17 16:45:31
677547928504967168,7233,3877,7415097,139459,2015-12-17 17:56:29
677557565589463040,2545,1242,7415097,139459,2015-12-17 18:34:46
677565715327688705,1353,484,7415097,139459,2015-12-17 19:07:09
677573743309385728,2238,772,7415097,139459,2015-12-17 19:39:03
677644091929329666,1960,848,7415097,139459,2015-12-18 00:18:36
677662372920729601,2036,1043,7415097,139459,2015-12-18 01:31:14
677673981332312066,3496,1602,7415097,139459,2015-12-18 02:17:22
677687604918272002,2589,899,7415097,139459,2015-12-18 03:11:30
677698403548192770,1283,339,7415097,139459,2015-12-18 03:54:25
677700003327029250,3552,1539,7415097,139459,2015-12-18 04:00:46
677716515794329600,3180,1033,7415097,139459,2015-12-18 05:06:23
677895101218201600,5050,2252,7415097,139459,2015-12-18 16:56:01
677918531514703872,1412,436,7415097,139459,2015-12-18 18:29:07
678021115718029313,14405,6805,7415097,139459,2015-12-19 01:16:45
678255464182861824,1657,398,7415097,139459,2015-12-19 16:47:58
678278586130948096,12008,6497,7415097,139459,2015-12-19 18:19:51
678334497360859136,1362,280,7415097,139459,2015-12-19 22:02:01
678341075375947776,1809,574,7415097,139459,2015-12-19 22:28:09
678380236862578688,2555,969,7415097,139459,2015-12-20 01:03:46
678389028614488064,1957,451,7415098,139459,2015-12-20 01:38:42
678396796259975168,1665,449,7415098,139459,2015-12-20 02:09:34
678399652199309312,82475,33963,7415098,139459,2015-12-20 02:20:55
678410210315247616,4440,1954,7415098,139459,2015-12-20 03:02:53
678424312106393600,5669,2722,7415098,139459,2015-12-20 03:58:55
678446151570427904,4191,1680,7415098,139459,2015-12-20 05:25:42
678643457146150913,2147,457,7415098,139459,2015-12-20 18:29:43
678675843183484930,3013,1586,7415098,139459,2015-12-20 20:38:24
678740035362037760,3940,1824,7415098,139459,2015-12-21 00:53:29
678755239630127104,7495,3542,7415098,139459,2015-12-21 01:53:54
678764513869611008,1713,510,7415098,139459,2015-12-21 02:30:45
678767140346941444,3706,1466,7415098,139459,2015-12-21 02:41:11
678774928607469569,2933,990,7415098,139459,2015-12-21 03:12:08
678798276842360832,3654,1273,7415098,139459,2015-12-21 04:44:55
678800283649069056,2697,964,7415098,139459,2015-12-21 04:52:53
678969228704284672,1721,497,7415098,139459,2015-12-21 16:04:13
678991772295516161,2438,1259,7415098,139459,2015-12-21 17:33:48
679047485189439488,2362,732,7415098,139459,2015-12-21 21:15:11
679062614270468097,17928,8805,7415098,139459,2015-12-21 22:15:18
679111216690831360,6247,2738,7415098,139459,2015-12-22 01:28:25
679132435750195208,3113,1240,7415098,139459,2015-12-22 02:52:45
679148763231985668,2910,1105,7415098,139459,2015-12-22 03:57:37
679158373988876288,22579,8708,7415098,139459,2015-12-22 04:35:49
679462823135686656,33386,20243,7415098,139459,2015-12-23 00:45:35
679475951516934144,2206,686,7415098,139459,2015-12-23 01:37:45
679503373272485890,3317,1592,7415098,139459,2015-12-23 03:26:43
679511351870550016,3548,1370,7415098,139459,2015-12-23 03:58:25
679527802031484928,2784,776,7415098,139459,2015-12-23 05:03:47
679530280114372609,5008,2229,7415098,139459,2015-12-23 05:13:38
679722016581222400,1740,504,7415098,139459,2015-12-23 17:55:32
679729593985699840,2277,883,7415098,139459,2015-12-23 18:25:38
679736210798047232,2200,857,7415098,139459,2015-12-23 18:51:56
679777920601223168,3245,1200,7415098,139459,2015-12-23 21:37:40
679828447187857408,38153,15091,7415098,139459,2015-12-24 00:58:27
679844490799091713,2497,825,7415098,139459,2015-12-24 02:02:12
679854723806179328,3018,1326,7415098,139459,2015-12-24 02:42:51
679862121895714818,2586,670,7415098,139459,2015-12-24 03:12:15
679877062409191424,2071,691,7415098,139459,2015-12-24 04:11:37
680055455951884288,17582,7645,7415098,139459,2015-12-24 16:00:30
680070545539371008,2709,940,7415098,139459,2015-12-24 17:00:27
680085611152338944,13468,9578,7415098,139459,2015-12-24 18:00:19
680100725817409536,3760,1470,7415098,139459,2015-12-24 19:00:23
680115823365742593,2860,974,7415098,139459,2015-12-24 20:00:22
680130881361686529,2414,1021,7415098,139459,2015-12-24 21:00:12
680145970311643136,3806,1873,7415098,139459,2015-12-24 22:00:10
680161097740095489,2439,789,7415098,139459,2015-12-24 23:00:17
680176173301628928,4110,1689,7415098,139459,2015-12-25 00:00:11
680191257256136705,2260,542,7415098,139459,2015-12-25 01:00:07
680206703334408192,2986,1262,7415098,139459,2015-12-25 02:01:30
680221482581123072,1529,309,7415098,139459,2015-12-25 03:00:14
680440374763077632,1532,544,7415098,139459,2015-12-25 17:30:01
680473011644985345,2680,803,7415098,139459,2015-12-25 19:39:43
680494726643068929,1800,519,7415098,139459,2015-12-25 21:06:00
680497766108381184,4464,2058,7415098,139459,2015-12-25 21:18:05
680583894916304897,3821,1447,7415098,139459,2015-12-26 03:00:19
680609293079592961,2780,769,7415098,139459,2015-12-26 04:41:15
680798457301471234,3016,1122,7415098,139459,2015-12-26 17:12:55
680801747103793152,2497,893,7415098,139459,2015-12-26 17:25:59
680836378243002368,3646,1429,7415098,139459,2015-12-26 19:43:36
680889648562991104,1861,394,7415098,139459,2015-12-26 23:15:17
680913438424612864,2521,666,7415098,139459,2015-12-27 00:49:49
680934982542561280,2189,474,7415098,139459,2015-12-27 02:15:25
680940246314430465,3397,1138,7415098,139459,2015-12-27 02:36:20
680959110691590145,4800,2147,7415098,139459,2015-12-27 03:51:18
680970795137544192,2563,717,7415098,139459,2015-12-27 04:37:44
681193455364796417,3915,1608,7415098,139459,2015-12-27 19:22:30
681231109724700672,2523,521,7415098,139459,2015-12-27 21:52:07
681242418453299201,1580,583,7415098,139459,2015-12-27 22:37:04
681261549936340994,1535,296,7415098,139459,2015-12-27 23:53:05
681281657291280384,3391,1184,7415098,139459,2015-12-28 01:12:59
681297372102656000,3369,1030,7415098,139459,2015-12-28 02:15:26
681302363064414209,4161,1973,7415098,139459,2015-12-28 02:35:15
681320187870711809,2799,816,7415098,139459,2015-12-28 03:46:05
681339448655802368,9783,4373,7415098,139459,2015-12-28 05:02:37
681523177663676416,15100,6259,7415098,139459,2015-12-28 17:12:42
681579835668455424,3734,1406,7415098,139459,2015-12-28 20:57:50
681610798867845120,2012,511,7415098,139459,2015-12-28 23:00:52
681654059175129088,2790,998,7415098,139459,2015-12-29 01:52:46
681679526984871937,1854,482,7415098,139459,2015-12-29 03:33:58
681694085539872773,13467,4357,7415098,139459,2015-12-29 04:31:49
681891461017812993,2601,891,7415098,139459,2015-12-29 17:36:07
681981167097122816,2933,1109,7415098,139459,2015-12-29 23:32:35
682003177596559360,3321,1646,7415098,139459,2015-12-30 01:00:03
682032003584274432,6950,2165,7415098,139459,2015-12-30 02:54:35
682047327939461121,3392,1040,7415098,139459,2015-12-30 03:55:29
682059653698686977,5242,1825,7415098,139459,2015-12-30 04:44:28
682242692827447297,3433,1275,7415098,139459,2015-12-30 16:51:48
682259524040966145,4402,1310,7415098,139459,2015-12-30 17:58:40
682303737705140231,3255,1073,7415098,139459,2015-12-30 20:54:22
682389078323662849,1762,504,7415098,139459,2015-12-31 02:33:29
682393905736888321,2364,737,7415098,139459,2015-12-31 02:52:40
682406705142087680,8009,1902,7415098,139459,2015-12-31 03:43:31
682429480204398592,3622,1251,7415098,139459,2015-12-31 05:14:01
682638830361513985,2168,647,7415098,139459,2015-12-31 19:05:54
682662431982772225,3211,1164,7415098,139459,2015-12-31 20:39:41
682697186228989953,1388,387,7415098,139459,2015-12-31 22:57:47
682750546109968385,1608,469,7415098,139459,2016-01-01 02:29:49
682788441537560576,2612,1202,7415098,139459,2016-01-01 05:00:24
682962037429899265,39023,17975,7415098,139459,2016-01-01 16:30:13
683030066213818368,2275,789,7415098,139459,2016-01-01 21:00:32
683078886620553216,2091,603,7415098,139459,2016-01-02 00:14:32
683098815881154561,2287,709,7415098,139459,2016-01-02 01:33:43
683111407806746624,3588,983,7415098,139459,2016-01-02 02:23:45
683142553609318400,3042,1118,7415098,139459,2016-01-02 04:27:31
683357973142474752,3093,1011,7415098,139459,2016-01-02 18:43:31
683391852557561860,8035,2574,7415098,139459,2016-01-02 20:58:09
683449695444799489,4115,1731,7415098,139459,2016-01-03 00:47:59
683462770029932544,2567,720,7415098,139459,2016-01-03 01:39:57
683481228088049664,2778,1069,7415098,139459,2016-01-03 02:53:17
683498322573824003,3349,1035,7415098,139459,2016-01-03 04:01:13
683742671509258241,6872,3577,7415098,139459,2016-01-03 20:12:10
683773439333797890,3536,1460,7415098,139459,2016-01-03 22:14:26
683828599284170753,2950,1139,7415098,139459,2016-01-04 01:53:37
683834909291606017,2768,1194,7415098,139459,2016-01-04 02:18:42
683849932751646720,2776,1057,7415098,139459,2016-01-04 03:18:23
683852578183077888,2034,378,7415098,139459,2016-01-04 03:28:54
683857920510050305,4020,1203,7415098,139459,2016-01-04 03:50:08
684097758874210310,4344,1548,7415098,139459,2016-01-04 19:43:10
684122891630342144,2103,513,7415098,139459,2016-01-04 21:23:02
684177701129875456,2129,725,7415098,139459,2016-01-05 01:00:50
684188786104872960,3675,1260,7415098,139459,2016-01-05 01:44:52
684195085588783105,2026,560,7415098,139459,2016-01-05 02:09:54
684200372118904832,2286,1113,7415098,139459,2016-01-05 02:30:55
684222868335505415,4059,1484,7415098,139459,2016-01-05 04:00:18
684225744407494656,1307,229,7415098,139459,2016-01-05 04:11:44
684241637099323392,8611,3558,7415098,139459,2016-01-05 05:14:53
684460069371654144,2087,596,7415098,139459,2016-01-05 19:42:51
684481074559381504,4084,1256,7415098,139459,2016-01-05 21:06:19
684538444857667585,2802,1029,7415098,139459,2016-01-06 00:54:18
684567543613382656,3179,1327,7415098,139459,2016-01-06 02:49:55
684594889858887680,9432,3804,7415098,139459,2016-01-06 04:38:35
684800227459624960,2860,1074,7415098,139459,2016-01-06 18:14:31
684880619965411328,2216,882,7415098,139459,2016-01-06 23:33:58
684902183876321280,1987,569,7415098,139459,2016-01-07 00:59:40
684914660081053696,3696,1568,7415098,139459,2016-01-07 01:49:14
684926975086034944,3695,504,7415098,139459,2016-01-07 02:38:10
684940049151070208,3396,1124,7415098,139459,2016-01-07 03:30:07
684959798585110529,7204,3376,7415098,139459,2016-01-07 04:48:36
685169283572338688,4328,1531,7415098,139459,2016-01-07 18:41:01
685198997565345792,2469,716,7415098,139459,2016-01-07 20:39:06
685268753634967552,3274,1298,7415098,139459,2016-01-08 01:16:17
685307451701334016,2181,475,7415098,139459,2016-01-08 03:50:03
685315239903100929,3537,1161,7415097,139459,2016-01-08 04:21:00
685321586178670592,2797,689,7415097,139459,2016-01-08 04:46:13
685325112850124800,10004,4297,7415097,139459,2016-01-08 05:00:14
685532292383666176,3212,1236,7415097,139459,2016-01-08 18:43:29
685547936038666240,34797,16868,7415097,139459,2016-01-08 19:45:39
685641971164143616,3098,837,7415097,139459,2016-01-09 01:59:19
685663452032069632,3435,1573,7415097,139459,2016-01-09 03:24:40
685667379192414208,2473,619,7415097,139459,2016-01-09 03:40:16
685906723014619143,7947,3133,7415097,139459,2016-01-09 19:31:20
685943807276412928,1720,648,7415097,139459,2016-01-09 21:58:42
685973236358713344,2229,565,7415097,139459,2016-01-09 23:55:38
686003207160610816,1925,680,7415097,139459,2016-01-10 01:54:44
686007916130873345,2614,450,7415097,139459,2016-01-10 02:13:27
686034024800862208,3296,1254,7415097,139459,2016-01-10 03:57:12
686050296934563840,2329,785,7415097,139459,2016-01-10 05:01:51
686358356425093120,2322,734,7415097,139459,2016-01-11 01:25:58
686377065986265092,2345,601,7415097,139459,2016-01-11 02:40:19
686386521809772549,3437,946,7415097,139459,2016-01-11 03:17:53
686606069955735556,2002,583,7415097,139459,2016-01-11 17:50:18
686618349602762752,3885,1461,7415097,139459,2016-01-11 18:39:05
686683045143953408,2968,861,7415097,139459,2016-01-11 22:56:10
686730991906516992,4388,1287,7415097,139459,2016-01-12 02:06:41
686749460672679938,3665,1569,7415097,139459,2016-01-12 03:20:05
686947101016735744,9080,3419,7415097,139459,2016-01-12 16:25:26
687096057537363968,2365,652,7415097,139459,2016-01-13 02:17:20
687102708889812993,2476,1065,7415097,139459,2016-01-13 02:43:46
687109925361856513,6132,2648,7415097,139459,2016-01-13 03:12:26
687124485711986689,2287,543,7415097,139459,2016-01-13 04:10:18
687127927494963200,5768,2463,7415097,139459,2016-01-13 04:23:58
687312378585812992,4598,2040,7415097,139459,2016-01-13 16:36:55
687317306314240000,21217,9835,7415097,139459,2016-01-13 16:56:30
687460506001633280,2163,586,7415097,139459,2016-01-14 02:25:31
687476254459715584,2082,572,7415097,139459,2016-01-14 03:28:06
687480748861947905,1690,263,7415097,139459,2016-01-14 03:45:57
687494652870668288,2021,617,7415097,139459,2016-01-14 04:41:12
687664829264453632,2048,551,7415097,139459,2016-01-14 15:57:26
687704180304273409,2577,900,7415097,139459,2016-01-14 18:33:48
687807801670897665,2524,755,7415097,139459,2016-01-15 01:25:33
687818504314159109,2642,1018,7415097,139459,2016-01-15 02:08:05
687826841265172480,2885,1212,7415097,139459,2016-01-15 02:41:12
688064179421470721,1822,386,7415097,139459,2016-01-15 18:24:18
688116655151435777,2981,843,7415097,139459,2016-01-15 21:52:49
688179443353796608,2235,631,7415097,139459,2016-01-16 02:02:19
688211956440801280,2346,898,7415097,139459,2016-01-16 04:11:31
688385280030670848,9807,4790,7415097,139459,2016-01-16 15:40:14
688519176466644993,2444,788,7415097,139459,2016-01-17 00:32:18
688547210804498433,2752,758,7415097,139459,2016-01-17 02:23:42
688789766343622656,2342,716,7415097,139459,2016-01-17 18:27:32
688804835492233216,1014,209,7415097,139459,2016-01-17 19:27:24
688828561667567616,1460,398,7415097,139459,2016-01-17 21:01:41
688894073864884227,2358,744,7415097,139459,2016-01-18 01:22:00
688898160958271489,2221,847,7415097,139459,2016-01-18 01:38:15
688908934925697024,2233,829,7415097,139459,2016-01-18 02:21:04
688916208532455424,2883,936,7415097,139459,2016-01-18 02:49:58
689143371370250240,2135,552,7415097,139459,2016-01-18 17:52:38
689154315265683456,3231,1077,7415097,139459,2016-01-18 18:36:07
689275259254616065,1221,264,7415097,139459,2016-01-19 02:36:42
689280876073582592,2110,772,7415097,139459,2016-01-19 02:59:01
689283819090870273,3474,1192,7415097,139459,2016-01-19 03:10:43
689289219123089408,2379,1002,7415097,139459,2016-01-19 03:32:10
689517482558820352,3583,1534,7415097,139459,2016-01-19 18:39:13
689557536375177216,2162,495,7415097,139459,2016-01-19 21:18:22
689599056876867584,12268,5938,7415097,139459,2016-01-20 00:03:21
689623661272240129,2357,693,7415097,139459,2016-01-20 01:41:08
689659372465688576,10942,4174,7415097,139459,2016-01-20 04:03:02
689661964914655233,3379,1000,7415097,139459,2016-01-20 04:13:20
689835978131935233,2287,811,7415097,139459,2016-01-20 15:44:48
689877686181715968,3188,1271,7415097,139459,2016-01-20 18:30:32
689905486972461056,2569,745,7415097,139459,2016-01-20 20:21:00
689977555533848577,1443,481,7415097,139459,2016-01-21 01:07:23
689999384604450816,1508,400,7415097,139459,2016-01-21 02:34:07
690005060500217858,3865,1810,7415097,139459,2016-01-21 02:56:40
690015576308211712,2653,793,7415097,139459,2016-01-21 03:38:27
690021994562220032,2953,1111,7415097,139459,2016-01-21 04:03:58
690248561355657216,1775,440,7415097,139459,2016-01-21 19:04:15
690360449368465409,2792,955,7415097,139459,2016-01-22 02:28:52
690374419777196032,3438,926,7415097,139459,2016-01-22 03:24:22
690400367696297985,1977,489,7415097,139459,2016-01-22 05:07:29
690597161306841088,2077,647,7415097,139459,2016-01-22 18:09:28
690649993829576704,1382,302,7415097,139459,2016-01-22 21:39:24
690690673629138944,2454,856,7415097,139459,2016-01-23 00:21:03
690728923253055490,2291,555,7415097,139459,2016-01-23 02:53:03
690735892932222976,3996,1376,7415097,139459,2016-01-23 03:20:44
690932576555528194,3470,1099,7415097,139459,2016-01-23 16:22:17
690938899477221376,4364,2144,7415097,139459,2016-01-23 16:47:25
690959652130045952,3781,1350,7415097,139459,2016-01-23 18:09:53
691090071332753408,1803,359,7415097,139459,2016-01-24 02:48:07
691096613310316544,3127,957,7415097,139459,2016-01-24 03:14:07
691321916024623104,2716,709,7415097,139459,2016-01-24 18:09:23
691416866452082688,20399,8205,7415097,139459,2016-01-25 00:26:41
691444869282295808,2794,911,7415097,139459,2016-01-25 02:17:57
691459709405118465,4283,1238,7415097,139459,2016-01-25 03:16:56
691483041324204033,2506,607,7415097,139459,2016-01-25 04:49:38
691675652215414786,2053,546,7415097,139459,2016-01-25 17:35:00
691756958957883396,3050,1100,7415097,139459,2016-01-25 22:58:05
691820333922455552,4166,1775,7415097,139459,2016-01-26 03:09:55
692017291282812928,3022,1021,7415097,139459,2016-01-26 16:12:33
692142790915014657,1732,423,7415097,139459,2016-01-27 00:31:15
692158366030913536,2274,851,7415097,139459,2016-01-27 01:33:08
692187005137076224,2662,877,7415097,139459,2016-01-27 03:26:56
692417313023332352,9851,3723,7415097,139459,2016-01-27 18:42:06
692530551048294401,1945,450,7415097,139459,2016-01-28 02:12:04
692535307825213440,3372,1456,7415097,139459,2016-01-28 02:30:58
692568918515392513,4586,1653,7415097,139459,2016-01-28 04:44:32
692752401762250755,7198,3896,7415097,139459,2016-01-28 16:53:37
692828166163931137,3034,945,7415097,139459,2016-01-28 21:54:41
692894228850999298,2408,867,7415097,139459,2016-01-29 02:17:12
692901601640583168,1885,652,7415097,139459,2016-01-29 02:46:29
692905862751522816,2568,943,7415097,139459,2016-01-29 03:03:25
692919143163629568,2823,800,7415097,139459,2016-01-29 03:56:12
693095443459342336,1981,498,7415097,139459,2016-01-29 15:36:45
693109034023534592,1813,659,7415097,139459,2016-01-29 16:30:45
693155686491000832,8322,3434,7415097,139459,2016-01-29 19:36:08
693231807727280129,3023,787,7415097,139459,2016-01-30 00:38:37
693262851218264065,2356,538,7415097,139459,2016-01-30 02:41:58
693280720173801472,3547,1330,7415097,139459,2016-01-30 03:52:58
693486665285931008,1878,676,7415097,139459,2016-01-30 17:31:20
693590843962331137,5341,2117,7415097,139459,2016-01-31 00:25:18
693622659251335168,1628,398,7415706,139461,2016-01-31 02:31:43
693629975228977152,2585,855,7415097,139459,2016-01-31 03:00:47
693642232151285760,2676,447,7415097,139459,2016-01-31 03:49:30
693647888581312512,2845,637,7415097,139459,2016-01-31 04:11:58
693942351086120961,1825,397,7415097,139459,2016-01-31 23:42:03
694001791655137281,3580,1110,7415097,139459,2016-02-01 03:38:15
694183373896572928,3102,997,7415097,139459,2016-02-01 15:39:48
694206574471057408,4414,2173,7415097,139459,2016-02-01 17:11:59
694329668942569472,2116,537,7415097,139459,2016-02-02 01:21:07
694352839993344000,2148,667,7415097,139459,2016-02-02 02:53:12
694356675654983680,1590,312,7415097,139459,2016-02-02 03:08:26
694669722378485760,37671,15515,7415097,139459,2016-02-02 23:52:22
694905863685980160,2906,1003,7415097,139459,2016-02-03 15:30:43
695051054296211456,2813,845,7415097,139459,2016-02-04 01:07:39
695064344191721472,1695,643,7415097,139459,2016-02-04 02:00:27
695074328191332352,3000,1185,7415097,139459,2016-02-04 02:40:08
695095422348574720,2790,660,7415097,139459,2016-02-04 04:03:57
695314793360662529,3844,1582,7415097,139459,2016-02-04 18:35:39
695409464418041856,9099,3825,7415097,139459,2016-02-05 00:51:51
695446424020918272,4600,1942,7415097,139459,2016-02-05 03:18:42
695629776980148225,4816,2249,7415097,139459,2016-02-05 15:27:17
695767669421768709,1976,799,7415097,139459,2016-02-06 00:35:13
695794761660297217,3363,842,7415097,139459,2016-02-06 02:22:53
695816827381944320,3168,1249,7415097,139459,2016-02-06 03:50:33
696405997980676096,3391,1218,7415097,139459,2016-02-07 18:51:43
696488710901260288,2682,1108,7415097,139459,2016-02-08 00:20:23
696713835009417216,2505,692,7415097,139459,2016-02-08 15:14:57
696754882863349760,1553,383,7415097,139459,2016-02-08 17:58:03
696877980375769088,2574,761,7415097,139459,2016-02-09 02:07:12
696886256886657024,5099,1924,7415097,139459,2016-02-09 02:40:05
696894894812565505,2472,728,7415097,139459,2016-02-09 03:14:25
696900204696625153,3367,1100,7415097,139459,2016-02-09 03:35:31
697242256848379904,2654,714,7415098,139459,2016-02-10 02:14:42
697255105972801536,3180,1243,7415098,139459,2016-02-10 03:05:46
697259378236399616,3465,1068,7415098,139459,2016-02-10 03:22:44
697270446429966336,4927,1993,7415098,139459,2016-02-10 04:06:43
697463031882764288,3599,1476,7415098,139459,2016-02-10 16:51:59
697482927769255936,2555,722,7415098,139459,2016-02-10 18:11:03
697575480820686848,2151,540,7415098,139459,2016-02-11 00:18:49
697596423848730625,3205,1352,7415098,139459,2016-02-11 01:42:02
697616773278015490,3340,1084,7415098,139459,2016-02-11 03:02:54
697881462549430272,3179,1274,7415098,139459,2016-02-11 20:34:41
697943111201378304,2537,741,7415098,139459,2016-02-12 00:39:39
697990423684476929,3469,1387,7415099,139459,2016-02-12 03:47:39
697995514407682048,1612,359,7415099,139459,2016-02-12 04:07:53
698178924120031232,2951,791,7415099,139459,2016-02-12 16:16:41
698195409219559425,17674,6396,7415099,139459,2016-02-12 17:22:12
698262614669991936,5008,2153,7415099,139459,2016-02-12 21:49:15
698342080612007937,2385,1015,7415099,139459,2016-02-13 03:05:01
698355670425473025,1975,485,7415099,139459,2016-02-13 03:59:01
698549713696649216,2446,662,7415099,139459,2016-02-13 16:50:04
698635131305795584,1354,365,7415099,139459,2016-02-13 22:29:29
698703483621523456,1530,406,7415099,139459,2016-02-14 03:01:06
698710712454139905,2606,732,7415099,139459,2016-02-14 03:29:49
698907974262222848,2679,666,7415099,139459,2016-02-14 16:33:40
698953797952008193,2854,970,7415099,139459,2016-02-14 19:35:46
698989035503689728,3565,1059,7415099,139459,2016-02-14 21:55:47
699036661657767936,2752,1282,7415708,139461,2016-02-15 01:05:02
699072405256409088,3167,1271,7415099,139459,2016-02-15 03:27:04
699079609774645248,2583,705,7415099,139459,2016-02-15 03:55:41
699088579889332224,2357,675,7415099,139459,2016-02-15 04:31:20
699323444782047232,3328,925,7415099,139459,2016-02-15 20:04:36
699370870310113280,1985,472,7415099,139459,2016-02-15 23:13:03
699413908797464576,2181,664,7415099,139459,2016-02-16 02:04:04
699423671849451520,1448,354,7415099,139459,2016-02-16 02:42:52
699434518667751424,2286,545,7415099,139459,2016-02-16 03:25:58
699446877801091073,6254,2804,7415099,139459,2016-02-16 04:15:05
699691744225525762,10815,4926,7415099,139459,2016-02-16 20:28:06
699775878809702401,2067,651,7415100,139459,2016-02-17 02:02:25
699779630832685056,2925,1331,7415100,139459,2016-02-17 02:17:19
699788877217865730,2367,531,7415146,139459,2016-02-17 02:54:04
699801817392291840,3221,1030,7415146,139459,2016-02-17 03:45:29
700002074055016451,3490,1445,7415146,139459,2016-02-17 17:01:14
700029284593901568,2184,627,7415146,139459,2016-02-17 18:49:22
700062718104104960,2792,745,7415146,139459,2016-02-17 21:02:13
700143752053182464,7942,2952,7415146,139459,2016-02-18 02:24:13
700151421916807169,2362,709,7415146,139459,2016-02-18 02:54:41
700167517596164096,2797,800,7415146,139459,2016-02-18 03:58:39
700462010979500032,4370,1932,7415146,139459,2016-02-18 23:28:52
700505138482569216,2402,613,7415146,139459,2016-02-19 02:20:14
700518061187723268,2785,857,7415146,139459,2016-02-19 03:11:35
700747788515020802,24071,10046,7415146,139459,2016-02-19 18:24:26
700796979434098688,2570,1032,7415146,139459,2016-02-19 21:39:54
700847567345688576,2560,537,7415146,139459,2016-02-20 01:00:55
700864154249383937,2734,658,7415146,139459,2016-02-20 02:06:50
700890391244103680,2338,617,7415146,139459,2016-02-20 03:51:05
701214700881756160,12878,5486,7415146,139459,2016-02-21 01:19:47
701545186879471618,2805,659,7415146,139459,2016-02-21 23:13:01
701570477911896070,2972,1003,7415146,139459,2016-02-22 00:53:31
701601587219795968,2199,490,7415146,139459,2016-02-22 02:57:08
